tool,signature,class_name,method_name,primary_tag,all_tags
FLOWDROID,<com.baseflow.geolocator.LocationServiceHandlerImpl: void a(android.content.Context)>,com.baseflow.geolocator.LocationServiceHandlerImpl,a,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.LocationServiceHandlerImpl: void b(android.content.Context,io.flutter.plugin.common.BinaryMessenger)>",com.baseflow.geolocator.LocationServiceHandlerImpl,b,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.LocationServiceHandlerImpl: void disposeListeners()>,com.baseflow.geolocator.LocationServiceHandlerImpl,disposeListeners,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.LocationServiceHandlerImpl: void setContext(android.content.Context)>,com.baseflow.geolocator.LocationServiceHandlerImpl,setContext,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.LocationServiceHandlerImpl: void startListening(android.content.Context,io.flutter.plugin.common.BinaryMessenger)>",com.baseflow.geolocator.LocationServiceHandlerImpl,startListening,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.LocationServiceHandlerImpl: void stopListening()>,com.baseflow.geolocator.LocationServiceHandlerImpl,stopListening,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void <init>(com.baseflow.geolocator.permission.PermissionManager,com.baseflow.geolocator.location.GeolocationManager)>",com.baseflow.geolocator.MethodCallHandlerImpl,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void <init>(com.baseflow.geolocator.permission.PermissionManager,com.baseflow.geolocator.location.GeolocationManager,com.baseflow.geolocator.location.LocationAccuracyManager)>",com.baseflow.geolocator.MethodCallHandlerImpl,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void e(io.flutter.plugin.common.MethodChannel$Result,com.baseflow.geolocator.permission.LocationPermission)>",com.baseflow.geolocator.MethodCallHandlerImpl,e,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void f(com.baseflow.geolocator.MethodCallHandlerImpl,boolean[],com.baseflow.geolocator.location.LocationClient,java.lang.String,io.flutter.plugin.common.MethodChannel$Result,android.location.Location)>",com.baseflow.geolocator.MethodCallHandlerImpl,f,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.MethodCallHandlerImpl: void h(android.app.Activity)>,com.baseflow.geolocator.MethodCallHandlerImpl,h,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void i(android.content.Context,io.flutter.plugin.common.BinaryMessenger)>",com.baseflow.geolocator.MethodCallHandlerImpl,i,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void lambda$onGetCurrentPosition$5(boolean[],com.baseflow.geolocator.location.LocationClient,java.lang.String,io.flutter.plugin.common.MethodChannel$Result,android.location.Location)>",com.baseflow.geolocator.MethodCallHandlerImpl,lambda$onGetCurrentPosition$5,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void lambda$onRequestPermission$0(io.flutter.plugin.common.MethodChannel$Result,com.baseflow.geolocator.permission.LocationPermission)>",com.baseflow.geolocator.MethodCallHandlerImpl,lambda$onRequestPermission$0,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void onGetCurrentPosition(io.flutter.plugin.common.MethodCall,io.flutter.plugin.common.MethodChannel$Result)>",com.baseflow.geolocator.MethodCallHandlerImpl,onGetCurrentPosition,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.MethodCallHandlerImpl: void onIsLocationServiceEnabled(io.flutter.plugin.common.MethodChannel$Result)>,com.baseflow.geolocator.MethodCallHandlerImpl,onIsLocationServiceEnabled,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void onMethodCall(io.flutter.plugin.common.MethodCall,io.flutter.plugin.common.MethodChannel$Result)>",com.baseflow.geolocator.MethodCallHandlerImpl,onMethodCall,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.MethodCallHandlerImpl: void onRequestPermission(io.flutter.plugin.common.MethodChannel$Result)>,com.baseflow.geolocator.MethodCallHandlerImpl,onRequestPermission,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.MethodCallHandlerImpl: void setActivity(android.app.Activity)>,com.baseflow.geolocator.MethodCallHandlerImpl,setActivity,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.MethodCallHandlerImpl: void startListening(android.content.Context,io.flutter.plugin.common.BinaryMessenger)>",com.baseflow.geolocator.MethodCallHandlerImpl,startListening,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.MethodCallHandlerImpl: void stopListening()>,com.baseflow.geolocator.MethodCallHandlerImpl,stopListening,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.StreamHandlerImpl: void <init>(com.baseflow.geolocator.location.GeolocationManager)>,com.baseflow.geolocator.StreamHandlerImpl,<init>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.StreamHandlerImpl: void <init>(com.baseflow.geolocator.permission.PermissionManager)>,com.baseflow.geolocator.StreamHandlerImpl,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.StreamHandlerImpl: void <init>(com.baseflow.geolocator.permission.PermissionManager,com.baseflow.geolocator.location.GeolocationManager)>",com.baseflow.geolocator.StreamHandlerImpl,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.StreamHandlerImpl: void c(android.content.Context,io.flutter.plugin.common.BinaryMessenger)>",com.baseflow.geolocator.StreamHandlerImpl,c,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.StreamHandlerImpl: void disposeListeners(boolean)>,com.baseflow.geolocator.StreamHandlerImpl,disposeListeners,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.StreamHandlerImpl: void setActivity(android.app.Activity)>,com.baseflow.geolocator.StreamHandlerImpl,setActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.StreamHandlerImpl: void setForegroundLocationService(com.baseflow.geolocator.GeolocatorLocationService)>,com.baseflow.geolocator.StreamHandlerImpl,setForegroundLocationService,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.StreamHandlerImpl: void startListening(android.content.Context,io.flutter.plugin.common.BinaryMessenger)>",com.baseflow.geolocator.StreamHandlerImpl,startListening,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.StreamHandlerImpl: void stopListening()>,com.baseflow.geolocator.StreamHandlerImpl,stopListening,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a$a: void <init>(com.baseflow.geolocator.a)>,com.baseflow.geolocator.a$a,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.a$a: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>",com.baseflow.geolocator.a$a,onServiceConnected,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void <init>()>,com.baseflow.geolocator.a,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.a: void a(com.baseflow.geolocator.a,com.baseflow.geolocator.GeolocatorLocationService)>",com.baseflow.geolocator.a,a,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void d(android.content.Context)>,com.baseflow.geolocator.a,d,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void e()>,com.baseflow.geolocator.a,e,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void e(android.content.Context)>,com.baseflow.geolocator.a,e,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void f()>,com.baseflow.geolocator.a,f,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void g()>,com.baseflow.geolocator.a,g,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void g(com.baseflow.geolocator.GeolocatorLocationService)>,com.baseflow.geolocator.a,g,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void h()>,com.baseflow.geolocator.a,h,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void h(com.baseflow.geolocator.GeolocatorLocationService)>,com.baseflow.geolocator.a,h,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void i()>,com.baseflow.geolocator.a,i,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void i(android.content.Context)>,com.baseflow.geolocator.a,i,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void j(android.content.Context)>,com.baseflow.geolocator.a,j,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToActivity(b8.c)>,com.baseflow.geolocator.a,onAttachedToActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToActivity(ck.c)>,com.baseflow.geolocator.a,onAttachedToActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToActivity(d5.c)>,com.baseflow.geolocator.a,onAttachedToActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToActivity(o5.c)>,com.baseflow.geolocator.a,onAttachedToActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToActivity(uk.c)>,com.baseflow.geolocator.a,onAttachedToActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToActivity(yc.c)>,com.baseflow.geolocator.a,onAttachedToActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(a8.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(bk.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(c5.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(ff.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(n5.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(tk.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onAttachedToEngine(xc.a$b)>,com.baseflow.geolocator.a,onAttachedToEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onDetachedFromActivity()>,com.baseflow.geolocator.a,onDetachedFromActivity,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onDetachedFromEngine(a8.a$b)>,com.baseflow.geolocator.a,onDetachedFromEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onDetachedFromEngine(bk.a$b)>,com.baseflow.geolocator.a,onDetachedFromEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onDetachedFromEngine(ff.a$b)>,com.baseflow.geolocator.a,onDetachedFromEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onDetachedFromEngine(n5.a$b)>,com.baseflow.geolocator.a,onDetachedFromEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void onDetachedFromEngine(xc.a$b)>,com.baseflow.geolocator.a,onDetachedFromEngine,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void p(gf.c)>,com.baseflow.geolocator.a,p,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.a: void s()>,com.baseflow.geolocator.a,s,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void <init>()>,com.baseflow.geolocator.b,<init>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void a()>,com.baseflow.geolocator.b,a,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void b()>,com.baseflow.geolocator.b,b,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void b(android.content.Context)>,com.baseflow.geolocator.b,b,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void c()>,com.baseflow.geolocator.b,c,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void c(android.content.Context,nf.c)>",com.baseflow.geolocator.b,c,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void d()>,com.baseflow.geolocator.b,d,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void d(android.content.Context)>,com.baseflow.geolocator.b,d,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void e(android.content.Context,bl.c)>",com.baseflow.geolocator.b,e,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void e(android.content.Context,f8.c)>",com.baseflow.geolocator.b,e,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void e(android.content.Context,fd.d)>",com.baseflow.geolocator.b,e,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void e(android.content.Context,ik.c)>",com.baseflow.geolocator.b,e,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void e(android.content.Context,j5.c)>",com.baseflow.geolocator.b,e,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.b: void e(android.content.Context,v5.c)>",com.baseflow.geolocator.b,e,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.b: void f()>,com.baseflow.geolocator.b,f,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.f: void <init>(io.flutter.plugin.common.MethodChannel$Result)>,com.baseflow.geolocator.f,<init>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.f: void onResult(com.baseflow.geolocator.permission.LocationPermission)>,com.baseflow.geolocator.f,onResult,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.g: void <init>(io.flutter.plugin.common.MethodChannel$Result)>,com.baseflow.geolocator.g,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.h: void <init>(com.baseflow.geolocator.MethodCallHandlerImpl,boolean[],com.baseflow.geolocator.location.LocationClient,java.lang.String,io.flutter.plugin.common.MethodChannel$Result)>",com.baseflow.geolocator.h,<init>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.h: void onPositionChanged(android.location.Location)>,com.baseflow.geolocator.h,onPositionChanged,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.i: void <init>(com.baseflow.geolocator.MethodCallHandlerImpl,boolean[],com.baseflow.geolocator.location.LocationClient,java.lang.String,io.flutter.plugin.common.MethodChannel$Result)>",com.baseflow.geolocator.i,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(f4.b,e4.n,e4.p)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(g0.b,f0.k,f0.m)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(h5.b,g5.k,g5.m)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(h6.b,g6.k,g6.m)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(k6.b,j6.l,j6.n)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(r0.b,q0.k,q0.m)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void <init>(y1.b,x1.k,x1.m)>",com.baseflow.geolocator.j,<init>,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void onMethodCall(v5.j,v5.k$d)>",com.baseflow.geolocator.j,onMethodCall,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.j: void q(v5.k$d)>,com.baseflow.geolocator.j,q,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.j: void t(v5.k$d)>,com.baseflow.geolocator.j,t,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.j: void v(android.app.Activity)>,com.baseflow.geolocator.j,v,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,bl.c)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,f8.c)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,fd.d)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,ik.c)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,j5.c)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,nf.c)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.j: void w(android.content.Context,v5.c)>",com.baseflow.geolocator.j,w,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.j: void x()>,com.baseflow.geolocator.j,x,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.location.FlutterLocationServiceListener: void <init>(io.flutter.plugin.common.MethodChannel$Result)>,com.baseflow.geolocator.location.FlutterLocationServiceListener,<init>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.location.FlutterLocationServiceListener: void onLocationServiceResult(boolean)>,com.baseflow.geolocator.location.FlutterLocationServiceListener,onLocationServiceResult,sdk_mediated,sdk_mediated
FLOWDROID,"<com.baseflow.geolocator.location.FusedLocationClient$1: void <init>(com.baseflow.geolocator.location.FusedLocationClient,com.baseflow.geolocator.location.LocationOptions,android.content.Context)>",com.baseflow.geolocator.location.FusedLocationClient$1,<init>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.location.FusedLocationClient$1: void onLocationResult(com.google.android.gms.location.LocationResult)>,com.baseflow.geolocator.location.FusedLocationClient$1,onLocationResult,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.location.FusedLocationClient$2: void <clinit>()>,com.baseflow.geolocator.location.FusedLocationClient$2,<clinit>,sdk_mediated,sdk_mediated
FLOWDROID,<com.baseflow.geolocator.location.FusedLocationClient: com.baseflow.geolocator.location.NmeaClient i(com.baseflow.geolocator.location.FusedLocationClient)>,com.baseflow.geolocator.location.FusedLocationClient,i,sdk_mediated,sdk_mediated
