tool,signature,apps_as_dynamic_entry,class_name,method_name,primary_tag,all_tags,non_library,nonobf_strict
FLOWDROID,<y7.d$a: java.lang.Object call()>,2,y7.d$a,call,entrypoint,entrypoint,yes,no
FLOWDROID,<zendesk.core.SdkStartUpProvider: boolean onCreate()>,2,zendesk.core.SdkStartUpProvider,onCreate,callback,callback|entrypoint,yes,no
FLOWDROID,<zendesk.support.SupportSdkStartupProvider: void onStartUp(android.content.Context)>,2,zendesk.support.SupportSdkStartupProvider,onStartUp,callback,callback|entrypoint,yes,no
FLOWDROID,<A.b: boolean onCreate()>,1,A.b,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<A.b: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",1,A.b,attachInfo,entrypoint,entrypoint,yes,no
FLOWDROID,<A0.f: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,A0.f,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<A2.N: void onReceive(android.content.Context,android.content.Intent)>",1,A2.N,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<A2.S: java.lang.Object call()>,1,A2.S,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<A3.Q: void onReceive(android.content.Context,android.content.Intent)>",1,A3.Q,onReceive,entrypoint,entrypoint,yes,yes
FLOWDROID,<A3.d: java.lang.Object call()>,1,A3.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<A3.e: java.lang.Object call()>,1,A3.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<A4.f: java.lang.Object call()>,1,A4.f,call,entrypoint,entrypoint,yes,no
FLOWDROID,<A7.d: java.lang.Object call()>,1,A7.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<A7.e: java.lang.Object call()>,1,A7.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<AR: java.lang.Object call()>,1,AR,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Ab.f: boolean onNewIntent(android.content.Intent)>,1,Ab.f,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<Ab.f: void onCreate(android.os.Bundle)>,1,Ab.f,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<Ab.f: void onPause()>,1,Ab.f,onPause,entrypoint,entrypoint,yes,no
FLOWDROID,<Ab.f: void onResume()>,1,Ab.f,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<Am.b$a$a: void call()>,1,Am.b$a$a,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<B.g: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",1,B.g,attachInfo,entrypoint,entrypoint,yes,no
FLOWDROID,"<B0.i: void onReceive(android.content.Context,android.content.Intent)>",1,B0.i,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<B0.o: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,B0.o,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<B1.h$c: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,B1.h$c,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<B2.d: java.lang.Object call()>,1,B2.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<B4.m: boolean verify(java.lang.String,javax.net.ssl.SSLSession)>",1,B4.m,verify,sensitive_api,sensitive_api,yes,no
FLOWDROID,<Bb.b: boolean onNewIntent(android.content.Intent)>,1,Bb.b,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<Be.f: java.lang.Object call()>,1,Be.f,call,entrypoint,entrypoint,yes,no
FLOWDROID,<C3.j: java.lang.Object call()>,1,C3.j,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<C7.c: boolean onActivityResult(int,int,android.content.Intent)>",1,C7.c,onActivityResult,entrypoint,entrypoint,yes,no
FLOWDROID,<C8.d: java.lang.Object call()>,1,C8.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Cb.b: boolean onNewIntent(android.content.Intent)>,1,Cb.b,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,"<D.i: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",1,D.i,attachInfo,entrypoint,entrypoint,yes,no
FLOWDROID,<D0.f: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,D0.f,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<D0.j: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,D0.j,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<D2.P: java.lang.Object call()>,1,D2.P,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<D2.W: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,D2.W,onCreate,entrypoint,entrypoint,yes,yes
FLOWDROID,<D2.d$c: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,D2.d$c,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<D3.t: java.lang.Object call()>,1,D3.t,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Db.b: java.lang.Object call()>,1,Db.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Db.c: java.lang.Object call()>,1,Db.c,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<Dc.c: boolean verify(java.lang.String,javax.net.ssl.SSLSession)>",1,Dc.c,verify,sensitive_api,sensitive_api,yes,no
FLOWDROID,"<E0.c: void onReceive(android.content.Context,android.content.Intent)>",1,E0.c,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<E1.d: void onCreate(android.os.Bundle)>,1,E1.d,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<E1.d: void onNewIntent(android.content.Intent)>,1,E1.d,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<E1.d: void onPause()>,1,E1.d,onPause,entrypoint,entrypoint,yes,no
FLOWDROID,<E1.d: void onResume()>,1,E1.d,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<E1.d: void onStart()>,1,E1.d,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<E1.d: void onStop()>,1,E1.d,onStop,entrypoint,entrypoint,yes,no
FLOWDROID,<E6.d: java.lang.Object call()>,1,E6.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<E6.e: java.lang.Object call()>,1,E6.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<E6.r: java.lang.Object call()>,1,E6.r,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F1.d: java.lang.Object call()>,1,F1.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F1.u: java.lang.Object call()>,1,F1.u,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F2.e: java.lang.Object call()>,1,F2.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F2.i: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,F2.i,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<F3.d: java.lang.Object call()>,1,F3.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F4.d: java.lang.Object call()>,1,F4.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F4.e: java.lang.Object call()>,1,F4.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F8.b: java.lang.Object call()>,1,F8.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<F8.c: java.lang.Object call()>,1,F8.c,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Fa.a$a: java.lang.Object call()>,1,Fa.a$a,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Fe.h: boolean onCreate()>,1,Fe.h,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<Fs.b: java.lang.Object call()>,1,Fs.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Fs.c: java.lang.Object call()>,1,Fs.c,call,entrypoint,entrypoint,yes,no
FLOWDROID,<G1.b0: void onCreate(android.os.Bundle)>,1,G1.b0,onCreate,entrypoint,entrypoint,yes,yes
FLOWDROID,<G1.b0: void onResume()>,1,G1.b0,onResume,entrypoint,entrypoint,yes,yes
FLOWDROID,<G1.b0: void onStart()>,1,G1.b0,onStart,entrypoint,entrypoint,yes,yes
FLOWDROID,<G1.b0: void onStop()>,1,G1.b0,onStop,entrypoint,entrypoint,yes,yes
FLOWDROID,<G1.d: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,G1.d,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<G1.l: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,G1.l,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.i: boolean onNewIntent(android.content.Intent)>,1,G2.i,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.l: void onResume(androidx.lifecycle.w)>,1,G2.l,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.v: java.lang.Object call()>,1,G2.v,call,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.v: void onCreate(androidx.lifecycle.o)>,1,G2.v,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.v: void onPause(androidx.lifecycle.o)>,1,G2.v,onPause,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.v: void onResume(androidx.lifecycle.o)>,1,G2.v,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.v: void onStart(androidx.lifecycle.o)>,1,G2.v,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<G2.v: void onStop(androidx.lifecycle.o)>,1,G2.v,onStop,entrypoint,entrypoint,yes,no
FLOWDROID,"<G3.c: boolean verify(java.lang.String,javax.net.ssl.SSLSession)>",1,G3.c,verify,sensitive_api,sensitive_api,yes,no
FLOWDROID,"<G3.c: void delete(java.lang.String,java.lang.String,java.lang.String[])>",1,G3.c,delete,sensitive_api,entrypoint|sensitive_api,yes,no
FLOWDROID,<G3.c: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,G3.c,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<G3.c: void query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String,H5.l)>",1,G3.c,query,sensitive_api,entrypoint|sensitive_api,yes,no
FLOWDROID,<G3.f: java.lang.Object call()>,1,G3.f,call,entrypoint,entrypoint,yes,no
FLOWDROID,<G5.A: java.lang.Object call()>,1,G5.A,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<G5.g: boolean onNewIntent(android.content.Intent)>,1,G5.g,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<G5.n$c: void onDestroy(androidx.lifecycle.n)>,1,G5.n$c,onDestroy,entrypoint,entrypoint,yes,no
FLOWDROID,<G5.n$c: void onStop(androidx.lifecycle.n)>,1,G5.n$c,onStop,entrypoint,entrypoint,yes,no
FLOWDROID,"<H.f: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",1,H.f,attachInfo,entrypoint,entrypoint,yes,no
FLOWDROID,"<H1.Q: void onReceive(android.content.Context,android.content.Intent)>",1,H1.Q,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<H1.c: java.lang.Object call()>,1,H1.c,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<H2.g: void onReceive(android.content.Context,android.content.Intent)>",1,H2.g,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<H2.j: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,H2.j,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<H2.n: java.lang.Object call()>,1,H2.n,call,entrypoint,entrypoint,yes,no
FLOWDROID,<H2.s: java.lang.Object call()>,1,H2.s,call,entrypoint,entrypoint,yes,no
FLOWDROID,<H4.a: java.lang.Object call()>,1,H4.a,call,entrypoint,entrypoint,yes,no
FLOWDROID,<H4.v: java.lang.Object call()>,1,H4.v,call,entrypoint,entrypoint,yes,no
FLOWDROID,<H8.H: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,H8.H,onCreate,entrypoint,entrypoint,yes,yes
FLOWDROID,<I0.e: java.lang.Object call()>,1,I0.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<I0.j: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,I0.j,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<I1.D: java.lang.Object call()>,1,I1.D,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<I1.g: android.os.IBinder onBind(android.content.Intent)>,1,I1.g,onBind,entrypoint,entrypoint,yes,no
FLOWDROID,<I1.n: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,I1.n,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<I1.x0: java.lang.Object call()>,1,I1.x0,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<I2.o: java.lang.Object call()>,1,I2.o,call,entrypoint,entrypoint,yes,no
FLOWDROID,<I2.p: java.lang.Object call()>,1,I2.p,call,entrypoint,entrypoint,yes,no
FLOWDROID,<I3.b: java.lang.Object call()>,1,I3.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<I3.d: java.lang.Object call()>,1,I3.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<I4.d: java.lang.Object call()>,1,I4.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<I4.g: void onReceive(android.content.Context,android.content.Intent)>",1,I4.g,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<I5.i: void onCreate(android.os.Bundle)>,1,I5.i,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<I5.i: void onPause()>,1,I5.i,onPause,entrypoint,entrypoint,yes,no
FLOWDROID,<I5.i: void onResume()>,1,I5.i,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<I5.i: void onStart()>,1,I5.i,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<I5.j: void onCreate(android.os.Bundle)>,1,I5.j,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<I5.j: void onNewIntent(android.content.Intent)>,1,I5.j,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<I9.k$a: java.lang.Object call()>,1,I9.k$a,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Id.e: void onResume(androidx.lifecycle.LifecycleOwner)>,1,Id.e,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<Id.e: void onStart(androidx.lifecycle.LifecycleOwner)>,1,Id.e,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<Id.g: void onStart(androidx.lifecycle.LifecycleOwner)>,1,Id.g,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<Id.v: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,Id.v,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<Ij1: java.lang.Object call()>,1,Ij1,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<J0.j$a: void onReceive(android.content.Context,android.content.Intent)>",1,J0.j$a,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<J1.d$c: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,J1.d$c,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<K0.k: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",1,K0.k,attachInfo,entrypoint,entrypoint,yes,no
FLOWDROID,<K2.W: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,K2.W,onCreate,entrypoint,entrypoint,yes,yes
FLOWDROID,<K2.m: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,K2.m,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<K2.u0: java.lang.Object call()>,1,K2.u0,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<K3.v: java.lang.Object call()>,1,K3.v,call,entrypoint,entrypoint,yes,no
FLOWDROID,<K4.b: java.lang.Object call()>,1,K4.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<K4.i: void onCreate(android.os.Bundle)>,1,K4.i,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<K4.i: void onNewIntent(android.content.Intent)>,1,K4.i,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<K4.l: java.lang.Object call()>,1,K4.l,call,entrypoint,entrypoint,yes,no
FLOWDROID,<KB: java.lang.Object call()>,1,KB,call,entrypoint,entrypoint,yes,no
FLOWDROID,<KF.bu: java.lang.Object call()>,1,KF.bu,call,entrypoint,entrypoint,yes,no
FLOWDROID,<KF.te: java.lang.Object call()>,1,KF.te,call,entrypoint,entrypoint,yes,no
FLOWDROID,<KV.Pi$It: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,KV.Pi$It,onCreate,entrypoint,entrypoint,yes,yes
FLOWDROID,"<Kd.a: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>",1,Kd.a,query,sensitive_api,entrypoint|sensitive_api,yes,no
FLOWDROID,<Kf.f: void onCreate(k3.b)>,1,Kf.f,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<L1.g: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,L1.g,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<L3.c: void delete(java.lang.String,java.lang.String,java.lang.String[])>",1,L3.c,delete,sensitive_api,entrypoint|sensitive_api,yes,no
FLOWDROID,<L3.c: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,L3.c,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<L3.c: void query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String,a6.l)>",1,L3.c,query,sensitive_api,entrypoint|sensitive_api,yes,no
FLOWDROID,<L3.x: java.lang.Object call()>,1,L3.x,call,entrypoint,entrypoint,yes,no
FLOWDROID,<M.l: void onResume()>,1,M.l,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<M1.d: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,M1.d,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<M4.b: java.lang.Object call()>,1,M4.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<M4.c: java.lang.Object call()>,1,M4.c,call,entrypoint,entrypoint,yes,no
FLOWDROID,<M4.d: java.lang.Object call()>,1,M4.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<M5.d$a: java.lang.Object call()>,1,M5.d$a,call,entrypoint,entrypoint,yes,no
FLOWDROID,<M6.f: java.lang.Object call()>,1,M6.f,call,entrypoint,entrypoint,yes,no
FLOWDROID,<N1.f: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,N1.f,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<N2.e: java.lang.Object call()>,1,N2.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<N3.j: java.lang.Object call()>,1,N3.j,call,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onCreate(android.os.Bundle)>,1,N4.i,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onDestroy()>,1,N4.i,onDestroy,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onNewIntent(android.content.Intent)>,1,N4.i,onNewIntent,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onPause()>,1,N4.i,onPause,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onResume()>,1,N4.i,onResume,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onStart()>,1,N4.i,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<N4.i: void onStop()>,1,N4.i,onStop,entrypoint,entrypoint,yes,no
FLOWDROID,<O.d$c: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,O.d$c,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<O0.d: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,O0.d,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<O0.d: void onReceive(android.content.Context,android.content.Intent)>",1,O0.d,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<O1.F: java.lang.Object call()>,1,O1.F,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<O1.g: android.os.IBinder onBind(android.content.Intent)>,1,O1.g,onBind,entrypoint,entrypoint,yes,no
FLOWDROID,<O2.a: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,O2.a,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<O3.W: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,O3.W,onCreate,entrypoint,entrypoint,yes,yes
FLOWDROID,<O4.e: java.lang.Object call()>,1,O4.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,<O6.r: java.lang.Object call()>,1,O6.r,call,entrypoint,entrypoint,yes,no
FLOWDROID,<OB: java.lang.Object call()>,1,OB,call,entrypoint,entrypoint,yes,no
FLOWDROID,<P3.C: java.lang.Object call()>,1,P3.C,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<P3.g: android.os.IBinder onBind(android.content.Intent)>,1,P3.g,onBind,entrypoint,entrypoint,yes,no
FLOWDROID,<P6.A: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,P6.A,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,"<P7.p: void onReceive(android.content.Context,android.content.Intent)>",1,P7.p,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<Pd.k: java.lang.Object call()>,1,Pd.k,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Pd.m: java.lang.Object call()>,1,Pd.m,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Q.b$a: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,Q.b$a,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<Q.e: void onStart()>,1,Q.e,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<Q1.b: java.lang.Object call()>,1,Q1.b,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Q8.d: java.lang.Object call()>,1,Q8.d,call,entrypoint,entrypoint,yes,no
FLOWDROID,<Q8.e: java.lang.Object call()>,1,Q8.e,call,entrypoint,entrypoint,yes,no
FLOWDROID,"<Qh.b: void onReceive(android.content.Context,android.content.Intent)>",1,Qh.b,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,"<R0.c: void onReceive(android.content.Context,android.content.Intent)>",1,R0.c,onReceive,entrypoint,entrypoint,yes,no
FLOWDROID,<R0.f: java.lang.Object call()>,1,R0.f,call,entrypoint,entrypoint,yes,no
FLOWDROID,<R1.w: void onStart(androidx.lifecycle.E)>,1,R1.w,onStart,entrypoint,entrypoint,yes,no
FLOWDROID,<R1.w: void onStop(androidx.lifecycle.E)>,1,R1.w,onStop,entrypoint,entrypoint,yes,no
FLOWDROID,<R2.A: java.lang.Object call()>,1,R2.A,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<R3.L: java.lang.Object call()>,1,R3.L,call,entrypoint,entrypoint,yes,yes
FLOWDROID,<R3.i: android.os.IBinder onBind(android.content.Intent)>,1,R3.i,onBind,entrypoint,entrypoint,yes,no
FLOWDROID,<R4.f$a: java.lang.Object call()>,1,R4.f$a,call,entrypoint,entrypoint,yes,no
FLOWDROID,<R4.z: java.lang.Object call()>,1,R4.z,call,entrypoint,entrypoint,yes,no
FLOWDROID,<R6.w: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,R6.w,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<RB: java.lang.Object call()>,1,RB,call,entrypoint,entrypoint,yes,no
FLOWDROID,<S.b$a: void onCreate(android.database.sqlite.SQLiteDatabase)>,1,S.b$a,onCreate,entrypoint,entrypoint,yes,no
FLOWDROID,<S0.e: java.lang.Object call()>,1,S0.e,call,entrypoint,entrypoint,yes,no
